Car_ID,Make,Model,Year,Engine_HP,Engine_Cylinders,Transmission_Type,Driven_Wheels,Market_Category,Vehicle_Size,Vehicle_Style,highway_MPG,city_mpg,Popularity,MSRP,image_url
8746,Chevrolet,S-10 Blazer,1994,165.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,20,15,1385,2000,https://source.unsplash.com/600x400/?Chevrolet+S-10+Blazer+car
8747,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,Performance,Compact,Extended Cab Pickup,20,15,1385,20984,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8748,Chevrolet,S-10,2002,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,23,17,1385,15406,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8749,Chevrolet,S-10,2002,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,23,17,1385,21474,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8750,Chevrolet,S-10,2002,190.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,16,12,1385,19757,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8751,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,Performance,Compact,Extended Cab Pickup,20,15,1385,23539,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8752,Chevrolet,S-10,2002,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,25,19,1385,15943,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8753,Chevrolet,S-10,2002,190.0,6.0,MANUAL,rear wheel drive,,Compact,Extended Cab Pickup,20,14,1385,17284,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8754,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,,Compact,Regular Cab Pickup,20,15,1385,18169,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8755,Chevrolet,S-10,2002,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,23,17,1385,19434,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8756,Chevrolet,S-10,2002,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,25,19,1385,13961,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8757,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,four wheel drive,,Compact,Extended Cab Pickup,18,14,1385,24063,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8758,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,20,15,1385,18519,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8759,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,four wheel drive,,Compact,Crew Cab Pickup,18,14,1385,24462,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8760,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,four wheel drive,,Compact,Extended Cab Pickup,18,14,1385,25990,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8761,Chevrolet,S-10,2002,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,23,17,1385,17169,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8762,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,,Compact,Extended Cab Pickup,20,15,1385,20209,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8763,Chevrolet,S-10,2002,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,23,17,1385,19209,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8764,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,Performance,Compact,Regular Cab Pickup,20,15,1385,21499,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8765,Chevrolet,S-10,2002,190.0,6.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,20,14,1385,14961,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8766,Chevrolet,S-10,2002,190.0,6.0,AUTOMATIC,rear wheel drive,Performance,Compact,Regular Cab Pickup,20,15,1385,18944,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8767,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,25,19,1385,20780,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8768,Chevrolet,S-10,2003,190.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,17,12,1385,20270,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8769,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,25,19,1385,16905,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8770,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,25,19,1385,18780,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8771,Chevrolet,S-10,2003,190.0,6.0,AUTOMATIC,four wheel drive,,Compact,Crew Cab Pickup,18,14,1385,24370,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8772,Chevrolet,S-10,2003,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,23,17,1385,17570,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8773,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,25,19,1385,16570,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8774,Chevrolet,S-10,2003,190.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,17,12,1385,23985,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8775,Chevrolet,S-10,2003,120.0,4.0,AUTOMATIC,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,23,17,1385,16220,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8776,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,25,19,1385,18905,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8777,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,25,19,1385,16120,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8778,Chevrolet,S-10,2003,190.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,17,12,1385,21820,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8779,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Regular Cab Pickup,25,19,1385,14770,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8780,Chevrolet,S-10,2003,120.0,4.0,MANUAL,rear wheel drive,Flex Fuel,Compact,Extended Cab Pickup,25,19,1385,18120,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8781,Chevrolet,S-10,2004,190.0,6.0,AUTOMATIC,four wheel drive,,Compact,Crew Cab Pickup,18,14,1385,24660,https://source.unsplash.com/600x400/?Chevrolet+S-10+car
8782,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8783,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8784,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8785,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8786,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8787,GMC,S-15 Jimmy,1990,160.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8788,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8789,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,rear wheel drive,,Midsize,4dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8790,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Midsize,4dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8791,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Midsize,4dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8792,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8793,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8794,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Compact,2dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8795,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Midsize,4dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8796,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8797,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,rear wheel drive,,Midsize,4dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8798,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,rear wheel drive,,Compact,2dr SUV,22,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8799,GMC,S-15 Jimmy,1991,150.0,6.0,MANUAL,four wheel drive,,Midsize,4dr SUV,18,14,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+Jimmy+car
8800,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8801,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8802,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8803,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Extended Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8804,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Extended Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8805,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8806,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8807,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Extended Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8808,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8809,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8810,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8811,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8812,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8813,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8814,GMC,S-15,1990,105.0,4.0,MANUAL,rear wheel drive,,Compact,Regular Cab Pickup,25,21,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8815,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8816,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Extended Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8817,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8818,GMC,S-15,1990,160.0,6.0,MANUAL,four wheel drive,,Compact,Regular Cab Pickup,19,15,549,2000,https://source.unsplash.com/600x400/?GMC+S-15+car
8819,Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,26,17,617,94400,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8820,Mercedes-Benz,S-Class,2015,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,23,15,617,141450,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8821,Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,all wheel drive,"Luxury, High-Performance",Large,Sedan,26,16,617,97400,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8822,Mercedes-Benz,S-Class,2015,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Coupe,23,15,617,160900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8823,Mercedes-Benz,S-Class,2015,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,20,13,617,222000,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8824,Mercedes-Benz,S-Class,2015,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Coupe,20,13,617,230900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8825,Mercedes-Benz,S-Class,2015,523.0,12.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,21,12,617,166900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8826,Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,all wheel drive,"Luxury, High-Performance",Large,Coupe,24,16,617,119900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8827,Mercedes-Benz,S-Class,2016,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Coupe,20,13,617,234050,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8828,Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,all wheel drive,"Luxury, High-Performance",Large,Coupe,24,16,617,121550,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8829,Mercedes-Benz,S-Class,2016,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,23,15,617,143250,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8830,Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,26,17,617,95650,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8831,Mercedes-Benz,S-Class,2016,523.0,12.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,21,12,617,169050,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8832,Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,all wheel drive,"Luxury, High-Performance",Large,Sedan,26,16,617,98650,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8833,Mercedes-Benz,S-Class,2016,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Coupe,23,15,617,163150,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8834,Mercedes-Benz,S-Class,2016,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,20,13,617,224650,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8835,Mercedes-Benz,S-Class,2017,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,23,15,617,144700,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8836,Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,all wheel drive,"Luxury, High-Performance",Large,Sedan,25,16,617,99600,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8837,Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Convertible,25,17,617,131400,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8838,Mercedes-Benz,S-Class,2017,523.0,12.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,22,13,617,170750,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8839,Mercedes-Benz,S-Class,2017,577.0,8.0,AUTOMATIC,all wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Convertible,22,14,617,176400,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8840,Mercedes-Benz,S-Class,2017,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Sedan,22,13,617,226900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8841,Mercedes-Benz,S-Class,2017,621.0,12.0,AUTOMATIC,rear wheel drive,"Factory Tuner, Luxury, High-Performance",Large,Convertible,21,14,617,247900,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8842,Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,rear wheel drive,"Luxury, High-Performance",Large,Sedan,26,18,617,96600,https://source.unsplash.com/600x400/?Mercedes-Benz+S-Class+car
8843,Honda,S2000,2007,237.0,4.0,MANUAL,rear wheel drive,Performance,Compact,Convertible,24,18,2202,34250,https://source.unsplash.com/600x400/?Honda+S2000+car
8844,Honda,S2000,2008,237.0,4.0,MANUAL,rear wheel drive,"Factory Tuner, Performance",Compact,Convertible,25,18,2202,37300,https://source.unsplash.com/600x400/?Honda+S2000+car
8845,Honda,S2000,2008,237.0,4.0,MANUAL,rear wheel drive,"Factory Tuner, High-Performance",Compact,Convertible,25,18,2202,36300,https://source.unsplash.com/600x400/?Honda+S2000+car
8846,Honda,S2000,2008,237.0,4.0,MANUAL,rear wheel drive,Performance,Compact,Convertible,25,18,2202,34300,https://source.unsplash.com/600x400/?Honda+S2000+car
8847,Honda,S2000,2009,237.0,4.0,MANUAL,rear wheel drive,"Factory Tuner, High-Performance",Compact,Convertible,25,18,2202,36995,https://source.unsplash.com/600x400/?Honda+S2000+car
8848,Honda,S2000,2009,237.0,4.0,MANUAL,rear wheel drive,Performance,Compact,Convertible,25,18,2202,34995,https://source.unsplash.com/600x400/?Honda+S2000+car
8849,Honda,S2000,2009,237.0,4.0,MANUAL,rear wheel drive,"Factory Tuner, Performance",Compact,Convertible,25,18,2202,37995,https://source.unsplash.com/600x400/?Honda+S2000+car
8850,Audi,S3,2015,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,31,23,3105,41100,https://source.unsplash.com/600x400/?Audi+S3+car
8851,Audi,S3,2015,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,31,23,3105,47000,https://source.unsplash.com/600x400/?Audi+S3+car
8852,Audi,S3,2016,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,31,23,3105,42500,https://source.unsplash.com/600x400/?Audi+S3+car
8853,Audi,S3,2016,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,31,23,3105,48650,https://source.unsplash.com/600x400/?Audi+S3+car
8854,Audi,S3,2017,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,28,21,3105,48400,https://source.unsplash.com/600x400/?Audi+S3+car
8855,Audi,S3,2017,292.0,4.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Compact,Sedan,28,21,3105,42900,https://source.unsplash.com/600x400/?Audi+S3+car
8856,Volvo,S40,2009,227.0,5.0,AUTOMATIC,all wheel drive,Luxury,Compact,Sedan,26,18,870,33800,https://source.unsplash.com/600x400/?Volvo+S40+car
8857,Volvo,S40,2009,227.0,5.0,AUTOMATIC,front wheel drive,"Luxury, Performance",Compact,Sedan,28,19,870,32350,https://source.unsplash.com/600x400/?Volvo+S40+car
8858,Volvo,S40,2009,168.0,5.0,AUTOMATIC,front wheel drive,Luxury,Compact,Sedan,31,20,870,28550,https://source.unsplash.com/600x400/?Volvo+S40+car
8859,Volvo,S40,2010,227.0,5.0,MANUAL,all wheel drive,Luxury,Compact,Sedan,27,20,870,31350,https://source.unsplash.com/600x400/?Volvo+S40+car
8860,Volvo,S40,2010,168.0,5.0,MANUAL,front wheel drive,Luxury,Compact,Sedan,29,21,870,26200,https://source.unsplash.com/600x400/?Volvo+S40+car
8861,Volvo,S40,2010,227.0,5.0,AUTOMATIC,front wheel drive,"Luxury, Performance",Compact,Sedan,30,21,870,31150,https://source.unsplash.com/600x400/?Volvo+S40+car
8862,Volvo,S40,2011,227.0,5.0,AUTOMATIC,front wheel drive,Luxury,Compact,Sedan,30,21,870,27750,https://source.unsplash.com/600x400/?Volvo+S40+car
8863,Volvo,S40,2011,227.0,5.0,AUTOMATIC,front wheel drive,Luxury,Compact,Sedan,30,21,870,31150,https://source.unsplash.com/600x400/?Volvo+S40+car
8864,Audi,S4,2014,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,49500,https://source.unsplash.com/600x400/?Audi+S4+car
8865,Audi,S4,2014,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,54000,https://source.unsplash.com/600x400/?Audi+S4+car
8866,Audi,S4,2014,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,48100,https://source.unsplash.com/600x400/?Audi+S4+car
8867,Audi,S4,2014,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,55400,https://source.unsplash.com/600x400/?Audi+S4+car
8868,Audi,S4,2015,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,48400,https://source.unsplash.com/600x400/?Audi+S4+car
8869,Audi,S4,2015,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,54300,https://source.unsplash.com/600x400/?Audi+S4+car
8870,Audi,S4,2015,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,55700,https://source.unsplash.com/600x400/?Audi+S4+car
8871,Audi,S4,2015,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,49800,https://source.unsplash.com/600x400/?Audi+S4+car
8872,Audi,S4,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,56100,https://source.unsplash.com/600x400/?Audi+S4+car
8873,Audi,S4,2016,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,55100,https://source.unsplash.com/600x400/?Audi+S4+car
8874,Audi,S4,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,28,18,3105,50200,https://source.unsplash.com/600x400/?Audi+S4+car
8875,Audi,S4,2016,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Sedan,26,17,3105,49200,https://source.unsplash.com/600x400/?Audi+S4+car
8876,Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Convertible,26,18,3105,67350,https://source.unsplash.com/600x400/?Audi+S5+car
8877,Audi,S5,2016,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Coupe,26,17,3105,59350,https://source.unsplash.com/600x400/?Audi+S5+car
8878,Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Convertible,26,18,3105,61100,https://source.unsplash.com/600x400/?Audi+S5+car
8879,Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Coupe,28,18,3105,54100,https://source.unsplash.com/600x400/?Audi+S5+car
8880,Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Coupe,28,18,3105,60350,https://source.unsplash.com/600x400/?Audi+S5+car
8881,Audi,S5,2016,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Coupe,26,17,3105,53100,https://source.unsplash.com/600x400/?Audi+S5+car
8882,Audi,S5,2017,333.0,6.0,MANUAL,all wheel drive,"Factory Tuner, Luxury, High-Performance",Midsize,Coupe,26,17,3105,53100,https://source.unsplash.com/600x400/?Audi+S5+car
8883,Audi,S5,2017,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Convertible,26,18,3105,61100,https://source.unsplash.com/600x400/?Audi+S5+car
8884,Audi,S5,2017,333.0,6.0,AUTOMATED_MANUAL,all wheel drive,"Factory Tuner, Luxury, Performance",Midsize,Coupe,28,18,3105,54100,https://source.unsplash.com/600x400/?Audi+S5+car
8885,Volvo,S60 Cross Country,2017,240.0,4.0,AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,30,22,870,44200,https://source.unsplash.com/600x400/?Volvo+S60+Cross+Country+car
