Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,image_url
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,35700,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,,Large,Regular Cab Pickup,17,13,2031,33000,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,33890,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31170,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38020,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,,Large,Regular Cab Pickup,17,13,2031,33450,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,50030,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,35420,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,42330,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,2031,31830,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,46980,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,42330,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,46980,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,44195,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,39280,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,18,14,2031,34880,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,46010,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,,Large,Regular Cab Pickup,18,13,2031,30400,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38470,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,33430,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,41145,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,43395,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,50030,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,19,15,2031,34150,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,13,2031,30400,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,31620,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,50030,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,33100,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,43395,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31620,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,36480,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,31290,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,33430,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34340,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,18,14,2031,37200,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,46980,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,44195,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31290,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,34340,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,46980,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,36150,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,34670,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,33100,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,2031,30020,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,18,14,2031,33070,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,35420,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,36480,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,39280,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,36150,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,46010,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,41145,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,33450,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,38470,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34670,https://source.unsplash.com/600x400/?Toyota+Tundra+car
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,50030,https://source.unsplash.com/600x400/?Toyota+Tundra+car
GMC,Typhoon,1992,regular unleaded,285.0,6.0,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Performance",Compact,2dr SUV,17,14,549,5895,https://source.unsplash.com/600x400/?GMC+Typhoon+car
GMC,Typhoon,1993,regular unleaded,285.0,6.0,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Performance",Compact,2dr SUV,17,13,549,6890,https://source.unsplash.com/600x400/?GMC+Typhoon+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,22750,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,22750,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,28250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,26250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,23,16,1385,19250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,23,16,1385,19250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Cargo Minivan,23,16,1385,21150,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,30250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2006,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,1385,33250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,22105,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,27405,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,33050,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29350,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,23080,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29330,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250,https://source.unsplash.com/600x400/?Chevrolet+Uplander+car
Aston Martin,V12 Vanquish,2004,premium unleaded (required),460.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,11,259,234260,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vanquish+car
Aston Martin,V12 Vanquish,2005,premium unleaded (required),460.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,16,10,259,234260,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vanquish+car
Aston Martin,V12 Vanquish,2005,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,255000,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vanquish+car
Aston Martin,V12 Vanquish,2006,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,260000,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vanquish+car
Aston Martin,V12 Vantage S,2015,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,12,259,182395,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+S+car
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,18,12,259,198195,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+S+car
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,12,259,183695,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+S+car
Aston Martin,V12 Vantage,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,191995,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Aston Martin,V12 Vantage,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,180535,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,180535,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,195895,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,180535,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,195895,https://source.unsplash.com/600x400/?Aston+Martin+V12+Vantage+car
Volvo,V40,2002,premium unleaded (required),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,24900,https://source.unsplash.com/600x400/?Volvo+V40+car
Volvo,V40,2003,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,24900,https://source.unsplash.com/600x400/?Volvo+V40+car
Volvo,V40,2004,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,25700,https://source.unsplash.com/600x400/?Volvo+V40+car
Volvo,V40,2004,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,29845,https://source.unsplash.com/600x400/?Volvo+V40+car
Volvo,V50,2009,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,31,20,870,29800,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V50,2009,premium unleaded (recommended),227.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,26,18,870,35500,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V50,2010,premium unleaded (recommended),227.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Wagon,26,20,870,33050,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V50,2010,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,28700,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V50,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,32850,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V50,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,29000,https://source.unsplash.com/600x400/?Volvo+V50+car
Volvo,V60 Cross Country,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,41000,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60 Cross Country,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,44650,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60 Cross Country,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,41200,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60 Cross Country,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,44850,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60 Cross Country,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,30,22,870,41700,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60 Cross Country,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,30,22,870,45350,https://source.unsplash.com/600x400/?Volvo+V60+Cross+Country+car
Volvo,V60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,28,19,870,45400,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37450,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,37,25,870,35750,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,28,19,870,45150,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37250,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,37,25,870,35950,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,22,870,46050,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,43520,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,345.0,6.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,27,18,870,61300,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,39600,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,22,870,49450,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,36150,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,41750,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,27,18,870,49200,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,27,18,870,45800,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,38100,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37650,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,23,870,48950,https://source.unsplash.com/600x400/?Volvo+V60+car
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,36150,https://source.unsplash.com/600x400/?Volvo+V60+car
